Start Day,Day,Micro. #,Infect.,Pollen,# of bees,Hours Feeding,Nectar consumed,Nectar per bee,Nectar per bee per hour,Pollen consumed,Pollen corrected for evp.,Pollen per bee,Pollen per bee per hour,Corrected pollen per bee per hour
7/20/2015,16,58,I,B,2,.,1.5668,0.7834,.,0.0413,0.011066667,0.005533333,.,.
7/20/2015,17,58,I,B,2,24.00902778,1.3453,0.67265,0.028016545,0.0086,-0.021633333,-0.010816667,-0.000450525,.
7/20/2015,18,58,I,B,2,24.03472222,1.4342,0.7171,0.029836001,0.0059,-0.024333333,-0.012166667,-0.000506212,.
7/20/2015,22,58,I,B,2,.,1.5788,0.7894,.,0.0348,0.004566667,0.002283333,.,.
7/20/2015,23,58,I,B,2,23.46388889,1.1843,0.59215,0.025236652,0.02,-0.010233333,-0.005116667,-0.000218066,.
7/20/2015,24,58,I,B,2,24,2.4592,1.2296,0.051233333,0.0112,-0.019033333,-0.009516667,-0.000396528,.
7/20/2015,25,58,I,B,2,24.11944444,1.392,0.696,0.028856386,0.0302,-3.33333E-05,-1.66667E-05,-6.91005E-07,.
7/20/2015,29,58,I,B,2,.,1.3001,0.65005,.,0.0144,-0.015833333,-0.007916667,.,.
7/20/2015,30,58,I,B,2,24.11597222,0.9834,0.4917,0.020388977,0.0147,-0.015533333,-0.007766667,-0.000322055,.
7/20/2015,31,58,I,B,2,24.00555556,0.8351,0.41755,0.01739389,0.003,-0.027233333,-0.013616667,-0.00056723,.
7/20/2015,1,59,U,S,5,.,2.0173,0.40346,.,0.0856,0.069313333,0.013862667,.,.
7/20/2015,2,59,U,S,5,24.27083333,2.7194,0.54388,0.02240879,0.1238,0.107513333,0.021502667,0.000885947,0.000885947
7/20/2015,3,59,U,S,5,24.02083333,2.6196,0.52392,0.021811067,0.1234,0.107113333,0.021422667,0.000891837,0.000891837
7/20/2015,4,59,U,S,5,24.06597222,2.4684,0.49368,0.020513611,0.1141,0.097813333,0.019562667,0.000812877,0.000812877
7/20/2015,8,59,U,S,5,.,2.9317,0.58634,.,0.0663,0.050013333,0.010002667,.,.
7/20/2015,9,59,U,S,4,24.39166667,3.0471,0.761775,0.031230953,0.1148,0.098513333,0.024628333,0.001009703,0.001009703
7/20/2015,10,59,U,S,5,23.63333333,2.7928,0.55856,0.023634415,0.0553,0.039013333,0.007802667,0.000330155,0.000330155
7/20/2015,11,59,U,S,5,24.0375,2.4369,0.48738,0.020275819,0.0572,0.040913333,0.008182667,0.000340413,0.000340413
7/20/2015,16,59,U,S,5,.,2.3076,0.46152,.,0.0457,0.029413333,0.005882667,.,.
7/20/2015,17,59,U,S,5,24.01527778,2.4134,0.48268,0.020098872,0.0627,0.046413333,0.009282667,0.000386532,0.000386532
7/20/2015,18,59,U,S,5,24.41666667,2.658,0.5316,0.021772014,0.0657,0.049413333,0.009882667,0.000404751,0.000404751
7/20/2015,22,59,U,S,5,.,2.8209,0.56418,.,0.1003,0.084013333,0.016802667,.,.
7/20/2015,23,59,U,S,5,24.01666667,2.0438,0.40876,0.017019847,0.1061,0.089813333,0.017962667,0.000747925,0.000747925
7/20/2015,24,59,U,S,5,23.55138889,2.6664,0.53328,0.022643251,0.1462,0.129913333,0.025982667,0.001103233,0.001103233
7/20/2015,25,59,U,S,5,24.51041667,2.5844,0.51688,0.021088177,0.1025,0.086213333,0.017242667,0.000703483,0.000703483
7/20/2015,29,59,U,S,5,.,2.2405,0.4481,.,0.0353,0.019013333,0.003802667,.,.
7/20/2015,30,59,U,S,5,23.97986111,2.5052,0.50104,0.020894199,0.0228,0.006513333,0.001302667,5.43234E-05,5.43234E-05
7/20/2015,31,59,U,S,5,24.02777778,2.001,0.4002,0.016655723,0.0159,-0.000386667,-7.73333E-05,-3.2185E-06,.
7/20/2015,32,59,U,S,5,24.39583333,1.8915,0.3783,0.015506746,0.0132,-0.003086667,-0.000617333,-2.53049E-05,.
7/20/2015,36,59,U,S,4,.,1.6843,0.421075,.,0.0299,0.013613333,0.003403333,.,.
7/20/2015,37,59,U,S,3,23.98402778,1.7817,0.5939,0.024762313,0.0176,0.001313333,0.000437778,1.82529E-05,1.82529E-05
7/20/2015,38,59,U,S,3,23.99444444,1.8477,0.6159,0.025668442,0.0172,0.000913333,0.000304444,1.26881E-05,1.26881E-05
7/20/2015,1,60,U,B,5,.,2.2165,0.4433,.,0.0999,0.069666667,0.013933333,.,.
7/20/2015,2,60,U,B,5,24.275,2.6399,0.52798,0.021749949,0.1315,0.101266667,0.020253333,0.000834329,0.000834329
7/20/2015,3,60,U,B,5,24.01527778,3.4095,0.6819,0.028394425,0.1108,0.080566667,0.016113333,0.000670962,0.000670962
7/20/2015,4,60,U,B,5,24.06875,3.0558,0.61116,0.025392262,0.1026,0.072366667,0.014473333,0.000601333,0.000601333
7/20/2015,8,60,U,B,5,.,2.6576,0.53152,.,0.0981,0.067866667,0.013573333,.,.
7/20/2015,9,60,U,B,5,24.35972222,3.7731,0.75462,0.030978186,0.1563,0.126066667,0.025213333,0.001035042,0.001035042
7/20/2015,10,60,U,B,5,23.63541667,2.6702,0.53404,0.022594905,0.0668,0.036566667,0.007313333,0.000309423,0.000309423
7/20/2015,11,60,U,B,5,24.03472222,2.459,0.4918,0.020462063,.,.,.,.,.
7/20/2015,16,60,U,B,5,.,2.7172,0.54344,.,0.0762,0.045966667,0.009193333,.,.
7/20/2015,17,60,U,B,5,24.00833333,2.4461,0.48922,0.020377091,0.0497,0.019466667,0.003893333,0.000162166,0.000162166
7/20/2015,18,60,U,B,5,24.41875,3.3668,0.67336,0.027575531,.,.,.,.,.
7/20/2015,22,60,U,B,5,.,2.7771,0.55542,.,0.0965,0.066266667,0.013253333,.,.
7/20/2015,23,60,U,B,5,24.01527778,2.5384,0.50768,0.021139876,0.0624,0.032166667,0.006433333,0.000267885,0.000267885
7/20/2015,24,60,U,B,5,23.55208333,3.0102,0.60204,0.02556207,0.0431,0.012866667,0.002573333,0.000109261,0.000109261
7/20/2015,25,60,U,B,5,24.51180556,2.3332,0.46664,0.019037357,0.0269,-0.003333333,-0.000666667,-2.71978E-05,.
7/20/2015,29,60,U,B,4,.,2.0973,0.524325,.,0.0725,0.042266667,0.010566667,.,.
7/20/2015,30,60,U,B,4,23.98402778,2.5407,0.635175,0.02648325,0.034,0.003766667,0.000941667,3.92622E-05,3.92622E-05
7/20/2015,31,60,U,B,4,24.02638889,2.1404,0.5351,0.022271345,0.0127,-0.017533333,-0.004383333,-0.000182438,.
7/20/2015,32,60,U,B,4,24.39652778,2.2438,0.56095,0.022993026,-0.0196,-0.049833333,-0.012458333,-0.00051066,.
7/20/2015,36,60,U,B,4,.,1.3977,0.349425,.,0.0741,0.043866667,0.010966667,.,.
7/20/2015,37,60,U,B,2,23.98055556,4.1317,2.06585,0.086146878,0.0593,0.029066667,0.014533333,0.000606047,0.000606047
7/20/2015,38,60,U,B,4,24.00277778,2.7156,0.6789,0.028284226,0.0425,0.012266667,0.003066667,0.000127763,0.000127763
7/20/2015,39,60,U,B,4,24.00486111,2.5251,0.631275,0.026297798,0.0374,0.007166667,0.001791667,7.46377E-05,7.46377E-05
7/20/2015,43,60,U,B,4,.,2.8635,0.715875,.,0.0215,-0.008733333,-0.002183333,.,.
7/20/2015,44,60,U,B,4,23.95069444,2.8934,0.72335,0.03020163,0.022,-0.008233333,-0.002058333,-8.59404E-05,.
7/20/2015,45,60,U,B,4,24.05902778,2.0916,0.5229,0.021734045,0.0195,-0.010733333,-0.002683333,-0.000111531,.
8/7/2015,4,61,I,S,5,.,3.4255,0.6851,.,0.1194,0.103113333,0.020622667,.,.
8/7/2015,5,61,I,S,5,23.98263889,2.2432,0.44864,0.018706865,0.1118,0.095513333,0.019102667,0.000796521,0.000796521
8/7/2015,6,61,I,S,5,23.52222222,2.8996,0.57992,0.024654133,0.119,0.102713333,0.020542667,0.00087333,0.00087333
8/7/2015,7,61,I,S,5,24.36666667,2.8526,0.57052,0.023413953,0.094,0.077713333,0.015542667,0.000637866,0.000637866
8/7/2015,11,61,I,S,5,.,2.1829,0.43658,.,0.0162,-8.66667E-05,-1.73333E-05,.,.
8/7/2015,12,61,I,S,5,24.01875,2.0785,0.4157,0.017307312,0.0359,0.019613333,0.003922667,0.000163317,0.000163317
8/7/2015,13,61,I,S,5,24.03819444,2.1868,0.43736,0.018194378,0.0621,0.045813333,0.009162667,0.000381171,0.000381171
8/7/2015,14,61,I,S,5,23.91111111,.,.,.,0.0226,0.006313333,0.001262667,5.28067E-05,5.28067E-05
8/7/2015,18,61,I,S,3,.,1.5928,0.530933333,.,0.048,0.031713333,0.010571111,.,.
8/7/2015,19,61,I,S,3,23.94027778,1.4852,0.495066667,0.020679237,0.0316,0.015313333,0.005104444,0.000213216,0.000213216
8/7/2015,20,61,I,S,3,24.0125,1.8785,0.626166667,0.026076696,0.0304,0.014113333,0.004704444,0.000195916,0.000195916
8/7/2015,21,61,I,S,3,23.98263889,1.8456,0.6152,0.025651889,0.0407,0.024413333,0.008137778,0.00033932,0.00033932
8/7/2015,25,61,I,S,3,.,1.9843,0.661433333,.,0.0164,0.000113333,3.77778E-05,.,.
8/7/2015,26,61,I,S,3,24.00763889,1.3973,0.465766667,0.019400769,0.0167,0.000413333,0.000137778,5.73891E-06,5.73891E-06
8/7/2015,27,61,I,S,3,23.95625,0.7542,0.2514,0.01049413,0.0138,-0.002486667,-0.000828889,-3.46001E-05,.
8/7/2015,4,62,I,B,5,.,2.8521,0.57042,.,0.0777,0.047466667,0.009493333,.,.
8/7/2015,5,62,I,B,5,23.98333333,2.5204,0.50408,0.021017929,0.0687,0.038466667,0.007693333,0.000320778,0.000320778
8/7/2015,6,62,I,B,5,23.52152778,2.8116,0.56232,0.02390661,0.0728,0.042566667,0.008513333,0.000361938,0.000361938
8/7/2015,7,62,I,B,5,24.35763889,2.7306,0.54612,0.022420892,-0.0386,-0.068833333,-0.013766667,-0.000565189,.
8/7/2015,11,62,I,B,5,.,3.1862,0.63724,.,0.0221,-0.008133333,-0.001626667,.,.
8/7/2015,12,62,I,B,5,24.09236111,3.2829,0.65658,0.027252622,0.0222,-0.008033333,-0.001606667,-6.66878E-05,.
8/7/2015,13,62,I,B,5,23.96666667,2.6252,0.52504,0.021907093,.,.,.,.,.
8/7/2015,14,62,I,B,5,23.93402778,2.7718,0.55436,0.023162002,0.0161,-0.014133333,-0.002826667,-0.000118102,.
8/7/2015,18,62,I,B,5,.,2.6703,0.53406,.,0.0309,0.000666667,0.000133333,.,.
8/7/2015,19,62,I,B,5,23.95902778,2.9906,0.59812,0.024964285,0.0286,-0.001633333,-0.000326667,-1.36344E-05,.
8/7/2015,20,62,I,B,5,23.99791667,2.6545,0.5309,0.022122754,0.0159,-0.014333333,-0.002866667,-0.000119455,.
8/7/2015,21,62,I,B,5,23.98472222,3.1833,0.63666,0.026544397,.,.,.,.,.
8/7/2015,25,62,I,B,4,.,2.7619,0.690475,.,.,.,.,.,.
8/7/2015,26,62,I,B,4,23.98541667,2.8702,0.71755,0.029916095,0.0197,-0.010533333,-0.002633333,-0.000109789,.
8/7/2015,27,62,I,B,4,24.00347222,2.5637,0.640925,0.026701345,0.0044,-0.025833333,-0.006458333,-0.000269058,.
8/7/2015,28,62,I,B,4,24.10555556,2.074,0.5185,0.021509564,0.0432,0.012966667,0.003241667,0.000134478,0.000134478
8/7/2015,33,62,I,B,4,.,2.1021,0.525525,.,0.0222,-0.008033333,-0.002008333,.,.
8/7/2015,34,62,I,B,4,24.37222222,2.3215,0.580375,0.02381297,0.0291,-0.001133333,-0.000283333,-1.16253E-05,.
8/7/2015,35,62,I,B,4,24.01666667,3.1028,0.7757,0.032298404,0.0214,-0.008833333,-0.002208333,-9.195E-05,.
8/7/2015,40,62,I,B,4,.,2.455,0.61375,.,0.0171,-0.013133333,-0.003283333,.,.
8/7/2015,41,62,I,B,4,23.96944444,2.0223,0.505575,0.021092479,.,.,.,.,.
8/7/2015,42,62,I,B,4,23.99375,2.0948,0.5237,0.021826517,0.0288,-0.001433333,-0.000358333,-1.49344E-05,.
8/7/2015,4,63,U,S,5,.,3.2863,0.65726,.,0.1179,0.101613333,0.020322667,.,.
8/7/2015,5,63,U,S,5,23.97222222,2.3663,0.47326,0.019742016,0.0924,0.076113333,0.015222667,0.000635013,0.000635013
8/7/2015,6,63,U,S,5,24.03194444,3.1669,0.63338,0.026355753,0.0819,0.065613333,0.013122667,0.000546051,0.000546051
8/7/2015,7,63,U,S,5,23.99513889,2.9033,0.58066,0.024199068,0.1157,0.099413333,0.019882667,0.000828612,0.000828612
8/7/2015,11,63,U,S,5,.,3.1321,0.62642,.,0.0513,0.035013333,0.007002667,.,.
8/7/2015,12,63,U,S,5,24.04652778,3.0277,0.60554,0.025182014,0.0758,0.059513333,0.011902667,0.000494985,0.000494985
8/7/2015,13,63,U,S,5,23.95347222,2.8611,0.57222,0.023888812,0.0641,0.047813333,0.009562667,0.000399218,0.000399218
8/7/2015,14,63,U,S,5,23.99305556,2.4119,0.48238,0.020104984,0.0605,0.044213333,0.008842667,0.000368551,0.000368551
8/7/2015,18,63,U,S,5,.,2.8379,0.56758,.,0.0829,0.066613333,0.013322667,.,.
8/7/2015,19,63,U,S,5,23.95069444,2.8146,0.56292,0.023503285,0.0778,0.061513333,0.012302667,0.000513666,0.000513666
8/7/2015,20,63,U,S,5,24.025,2.7414,0.54828,0.022821228,0.0865,0.070213333,0.014042667,0.000584502,0.000584502
8/7/2015,21,63,U,S,5,23.97708333,3.3599,0.67198,0.028025928,0.094,0.077713333,0.015542667,0.00064823,0.00064823
8/7/2015,25,63,U,S,5,.,2.9681,0.59362,.,0.0578,0.041513333,0.008302667,.,.
8/7/2015,26,63,U,S,5,23.99791667,2.9848,0.59696,0.024875493,0.0785,0.062213333,0.012442667,0.000518489,0.000518489
8/7/2015,27,63,U,S,5,24.03819444,2.8429,0.56858,0.023653191,0.076,0.059713333,0.011942667,0.00049682,0.00049682
8/7/2015,28,63,U,S,5,24.08263889,2.2399,0.44798,0.018601782,0.04,0.023713333,0.004742667,0.000196933,0.000196933
8/7/2015,33,63,U,S,5,.,3.2438,0.64876,.,.,.,.,.,.
8/7/2015,34,63,U,S,4,24.36666667,1.9659,0.491475,0.020169973,0.0489,0.032613333,0.008153333,0.00033461,0.00033461
8/7/2015,35,63,U,S,5,24.00694444,2.9813,0.59626,0.02483698,.,.,.,.,.
8/7/2015,40,63,U,S,5,.,2.6281,0.52562,.,0.0806,0.064313333,0.012862667,.,.
8/7/2015,41,63,U,S,5,23.93402778,2.7189,0.54378,0.022719954,0.0888,0.072513333,0.014502667,0.000605943,0.000605943
8/7/2015,42,63,U,S,5,24.02083333,4.0019,0.80038,0.033320243,0.0675,0.051213333,0.010242667,0.000426408,0.000426408
8/7/2015,4,64,U,B,5,.,3.5376,0.70752,.,0.0857,0.055466667,0.011093333,.,.
8/7/2015,5,64,U,B,5,23.97222222,2.998,0.5996,0.025012283,0.0699,0.039666667,0.007933333,0.000330939,0.000330939
8/7/2015,6,64,U,B,5,24.03263889,3.3671,0.67342,0.028021059,0.0832,0.052966667,0.010593333,0.000440789,0.000440789
8/7/2015,7,64,U,B,5,23.99375,3.1043,0.62086,0.025875905,0.0682,0.037966667,0.007593333,0.000316471,0.000316471
8/7/2015,11,64,U,B,5,.,2.9663,0.59326,.,0.0385,0.008266667,0.001653333,.,.
8/7/2015,12,64,U,B,5,24.01527778,2.9055,0.5811,0.024197097,0.0274,-0.002833333,-0.000566667,-2.35961E-05,.
8/7/2015,13,64,U,B,5,23.95555556,2.6827,0.53654,0.02239731,0.0194,-0.010833333,-0.002166667,-9.04453E-05,.
8/7/2015,14,64,U,B,5,24.02777778,2.4735,0.4947,0.020588671,0.0181,-0.012133333,-0.002426667,-0.000100994,.
8/7/2015,18,64,U,B,4,.,2.5706,0.64265,.,0.018,-0.012233333,-0.003058333,.,.
8/7/2015,19,64,U,B,4,23.94791667,2.4468,0.6117,0.025542932,0.0187,-0.011533333,-0.002883333,-0.0001204,.
8/7/2015,20,64,U,B,4,24.02291667,2.7292,0.6823,0.028402047,0.0248,-0.005433333,-0.001358333,-5.65432E-05,.
8/7/2015,21,64,U,B,4,23.98611111,2.8262,0.70655,0.02945663,0.0833,0.053066667,0.013266667,0.000553098,0.000553098
8/7/2015,25,64,U,B,2,.,2.3367,1.16835,.,0.0145,-0.015733333,-0.007866667,.,.
8/7/2015,26,64,U,B,3,24.00208333,2.5938,0.8646,0.036021873,0.0201,-0.010133333,-0.003377778,-0.000140729,.
8/7/2015,27,64,U,B,3,24.0375,2.4818,0.827266667,0.03441567,0.0253,-0.004933333,-0.001644444,-6.84116E-05,.
8/7/2015,28,64,U,B,3,24.07361111,2.0962,0.698733333,0.029024866,0.017,-0.013233333,-0.004411111,-0.000183234,.
8/7/2015,33,64,U,B,3,.,1.6477,0.549233333,.,0.0194,-0.010833333,-0.003611111,.,.
8/7/2015,34,64,U,B,3,24.36458333,2.0829,0.6943,0.02849628,0.0042,-0.026033333,-0.008677778,-0.000356164,.
8/7/2015,35,64,U,B,3,24.00763889,2.5809,0.8603,0.035834428,.,.,.,.,.
8/7/2015,4,65,I,S,5,.,2.3117,0.46234,.,0.0811,0.064813333,0.012962667,.,.
8/7/2015,5,65,I,S,5,23.98333333,1.8161,0.36322,0.015144684,0.0633,0.047013333,0.009402667,0.00039205,0.00039205
8/7/2015,6,65,I,S,5,23.52083333,2.2428,0.44856,0.019070753,0.0561,0.039813333,0.007962667,0.000338537,0.000338537
8/7/2015,7,65,I,S,4,24.35972222,2.1616,0.5404,0.022184161,0.0523,0.036013333,0.009003333,0.000369599,0.000369599
8/7/2015,11,65,I,S,4,.,2.2397,0.559925,.,0.015,-0.001286667,-0.000321667,.,.
8/7/2015,12,65,I,S,4,23.99583333,2.1829,0.545725,0.02274249,0.0244,0.008113333,0.002028333,8.45286E-05,8.45286E-05
8/7/2015,13,65,I,S,4,24.09652778,2.0546,0.51365,0.021316349,0.0348,0.018513333,0.004628333,0.000192075,0.000192075
8/7/2015,14,65,I,S,4,23.97152778,1.8869,0.471725,0.019678554,0.0334,0.017113333,0.004278333,0.000178476,0.000178476
8/7/2015,18,65,I,S,3,.,1.7957,0.598566667,.,0.0156,-0.000686667,-0.000228889,.,.
8/7/2015,19,65,I,S,3,23.92638889,2.2364,0.745466667,0.031156673,0.0296,0.013313333,0.004437778,0.000185476,0.000185476
8/7/2015,20,65,I,S,3,24.02847222,2.4816,0.8272,0.034425826,0.0413,0.025013333,0.008337778,0.000346996,0.000346996
8/7/2015,21,65,I,S,3,23.98333333,2.3079,0.7693,0.032076442,0.0407,0.024413333,0.008137778,0.00033931,0.00033931
8/7/2015,25,65,I,S,3,.,1.7482,0.582733333,.,0.0456,0.029313333,0.009771111,.,.
8/7/2015,26,65,I,S,3,24.00486111,1.978,0.659333333,0.027466659,0.0401,0.023813333,0.007937778,0.000330674,0.000330674
8/7/2015,27,65,I,S,3,24.07847222,1.7513,0.583766667,0.02424434,0.0402,0.023913333,0.007971111,0.000331047,0.000331047
8/7/2015,28,65,I,S,3,24.01527778,1.4139,0.4713,0.019625007,0.0375,0.021213333,0.007071111,0.000294442,0.000294442
8/7/2015,33,65,I,S,3,.,3.157,1.052333333,.,.,.,.,.,.
8/7/2015,34,65,I,S,3,24.375,0.9212,0.307066667,0.012597607,0.0422,0.025913333,0.008637778,0.00035437,0.00035437
8/7/2015,35,65,I,S,3,24.0125,2.0707,0.690233333,0.028744751,0.0321,0.015813333,0.005271111,0.000219515,0.000219515
8/7/2015,40,65,I,S,3,.,1.6383,0.5461,.,0.0376,0.021313333,0.007104444,.,.
8/7/2015,41,65,I,S,3,23.96180556,1.8608,0.620266667,0.02588564,0.0571,0.040813333,0.013604444,0.000567755,0.000567755
8/7/2015,42,65,I,S,3,23.99652778,1.6242,0.5414,0.022561597,0.0433,0.027013333,0.009004444,0.000375239,0.000375239
8/7/2015,4,66,I,B,5,.,2.1767,0.43534,.,0.0476,0.017366667,0.003473333,.,.
8/7/2015,5,66,I,B,3,23.48611111,1.5799,0.526633333,0.022423182,0.1004,0.070166667,0.023388889,0.00099586,0.00099586
8/7/2015,6,66,I,B,3,24.01875,2.0856,0.6952,0.028944054,0.08,0.049766667,0.016588889,0.000690664,0.000690664
8/7/2015,7,66,I,B,3,24.35972222,1.8794,0.626466667,0.025717316,0.0583,0.028066667,0.009355556,0.000384058,0.000384058
8/7/2015,11,66,I,B,3,.,2.0133,0.6711,.,0.019,-0.011233333,-0.003744444,.,.
8/7/2015,12,66,I,B,3,24.12083333,1.7152,0.571733333,0.023702885,0.0214,-0.008833333,-0.002944444,-0.000122071,.
8/7/2015,13,66,I,B,3,23.96388889,2.1457,0.715233333,0.029846297,0.0016,-0.028633333,-0.009544444,-0.000398284,.
8/7/2015,14,66,I,B,3,23.93611111,1.7674,0.589133333,0.024612742,0.0272,-0.003033333,-0.001011111,-4.22421E-05,.
8/7/2015,18,66,I,B,3,.,1.8117,0.6039,.,0.0433,0.013066667,0.004355556,.,.
8/7/2015,19,66,I,B,3,23.9375,1.9571,0.652366667,0.027252916,0.0368,0.006566667,0.002188889,9.14418E-05,9.14418E-05
8/7/2015,20,66,I,B,3,24.02013889,2.1368,0.712266667,0.029652895,0.0187,-0.011533333,-0.003844444,-0.000160051,.
8/7/2015,21,66,I,B,3,23.98680556,2.0259,0.6753,0.028152978,0.0317,0.001466667,0.000488889,2.03816E-05,2.03816E-05
8/7/2015,25,66,I,B,3,.,2.8102,0.936733333,.,-4188.5484,-4188.578633,-1396.192878,.,.
8/7/2015,26,66,I,B,3,23.98958333,2.7229,0.907633333,0.037834477,0.023,-0.007233333,-0.002411111,-0.000100507,.
8/7/2015,27,66,I,B,3,24.09027778,2.3283,0.7761,0.032216316,0.0302,-3.33333E-05,-1.11111E-05,-4.61228E-07,.
8/7/2015,28,66,I,B,3,24.01666667,1.9284,0.6428,0.026764747,0.0362,0.005966667,0.001988889,8.28129E-05,8.28129E-05
8/7/2015,33,66,I,B,3,.,1.7842,0.594733333,.,0.0144,-0.015833333,-0.005277778,.,.
8/7/2015,34,66,I,B,3,24.37361111,2.6455,0.881833333,0.036179839,0.0207,-0.009533333,-0.003177778,-0.000130378,.
8/7/2015,35,66,I,B,3,24.01666667,2.1694,0.723133333,0.030109646,0.044,0.013766667,0.004588889,0.000191071,0.000191071
8/7/2015,40,66,I,B,3,.,2.0919,0.6973,.,0.0417,0.011466667,0.003822222,.,.
8/7/2015,41,66,I,B,3,23.96458333,1.9742,0.658066667,0.027459967,0.0463,0.016066667,0.005355556,0.000223478,0.000223478
8/7/2015,42,66,I,B,3,23.99722222,1.5926,0.530866667,0.022122005,0.041,0.010766667,0.003588889,0.000149554,0.000149554
8/7/2015,4,67,U,S,5,.,3.1398,0.62796,.,0.1183,0.102013333,0.020402667,.,.
8/7/2015,5,67,U,S,5,23.97222222,2.7854,0.55708,0.023238563,0.1093,0.093013333,0.018602667,0.000776009,0.000776009
8/7/2015,6,67,U,S,5,24.03194444,3.186,0.6372,0.026514708,0.1009,0.084613333,0.016922667,0.000704174,0.000704174
8/7/2015,7,67,U,S,5,23.99375,3.6,0.72,0.030007815,0.0764,0.060113333,0.012022667,0.000501075,0.000501075
8/7/2015,11,67,U,S,5,.,2.6507,0.53014,.,0.024,0.007713333,0.001542667,.,.
8/7/2015,12,67,U,S,4,24.01319444,2.4541,0.613525,0.025549495,0.0611,0.044813333,0.011203333,0.000466549,0.000466549
8/7/2015,13,67,U,S,5,23.95625,2.0893,0.41786,0.01744263,.,.,.,.,.
8/7/2015,14,67,U,S,5,23.99375,2.2082,0.44164,0.01840646,0.0272,0.010913333,0.002182667,9.09681E-05,9.09681E-05
8/7/2015,18,67,U,S,5,.,2.4528,0.49056,.,0.0339,0.017613333,0.003522667,.,.
8/7/2015,19,67,U,S,5,23.99652778,2.3782,0.47564,0.019821201,0.0347,0.018413333,0.003682667,0.000153467,0.000153467
8/7/2015,20,67,U,S,5,23.95277778,2.2889,0.45778,0.019111771,0.0309,0.014613333,0.002922667,0.000122018,0.000122018
8/7/2015,21,67,U,S,5,24.00416667,2.0269,0.40538,0.016887901,0.0269,0.010613333,0.002122667,8.84291E-05,8.84291E-05
8/7/2015,25,67,U,S,3,.,1.4284,0.476133333,.,0.0253,0.009013333,0.003004444,.,.
8/7/2015,26,67,U,S,3,24.01041667,1.3272,0.4424,0.018425336,0.0322,0.015913333,0.005304444,0.000220923,0.000220923
8/7/2015,27,67,U,S,3,24.03125,1.2781,0.426033333,0.017728305,0.0259,0.009613333,0.003204444,0.000133345,0.000133345
8/7/2015,28,67,U,S,3,24.07569444,0.9136,0.304533333,0.012648995,0.0221,0.005813333,0.001937778,8.04869E-05,8.04869E-05
8/7/2015,4,68,U,B,5,.,3.8372,0.76744,.,0.0877,0.057466667,0.011493333,.,.
8/7/2015,5,68,U,B,5,23.97291667,4.5442,0.90884,0.037911115,0.1218,0.091566667,0.018313333,0.000763918,0.000763918
8/7/2015,6,68,U,B,5,24.03194444,3.6498,0.72996,0.030374571,0.0972,0.066966667,0.013393333,0.000557314,0.000557314
8/7/2015,7,68,U,B,5,23.99305556,3.6442,0.72884,0.030377123,0.089,0.058766667,0.011753333,0.000489864,0.000489864
8/7/2015,11,68,U,B,5,.,3.4306,0.68612,.,0.0581,0.027866667,0.005573333,.,.
8/7/2015,12,68,U,B,5,24.01805556,3.1373,0.62746,0.026124513,0.0744,0.044166667,0.008833333,0.000367779,0.000367779
8/7/2015,13,68,U,B,5,23.95486111,2.8383,0.56766,0.023697069,0.0884,0.058166667,0.011633333,0.000485636,0.000485636
8/7/2015,14,68,U,B,5,23.99375,3.9315,0.7863,0.032771034,0.0502,0.019966667,0.003993333,0.000166432,0.000166432
8/7/2015,18,68,U,B,5,.,3.0212,0.60424,.,.,.,.,.,.
8/7/2015,19,68,U,B,5,23.8875,3.5643,0.71286,0.029842386,0.0439,0.013666667,0.002733333,0.000114425,0.000114425
8/7/2015,20,68,U,B,4,24.02361111,4.1691,1.042275,0.043385443,0.0582,0.027966667,0.006991667,0.000291033,0.000291033
8/7/2015,21,68,U,B,5,23.98888889,3.8413,0.76826,0.03202566,0.0613,0.031066667,0.006213333,0.000259009,0.000259009
8/7/2015,25,68,U,B,5,.,3.0215,0.6043,.,0.0819,0.051666667,0.010333333,.,.
8/7/2015,26,68,U,B,5,23.97430556,3.3583,0.67166,0.028015827,0.0595,0.029266667,0.005853333,0.00024415,0.00024415
8/7/2015,27,68,U,B,5,24.03125,3.4606,0.69212,0.028800832,0.0497,0.019466667,0.003893333,0.000162011,0.000162011
8/7/2015,28,68,U,B,5,24.07291667,2.5557,0.51114,0.02123299,0.0356,0.005366667,0.001073333,4.45868E-05,4.45868E-05
8/7/2015,33,68,U,B,4,.,2.5566,0.63915,.,0.0328,0.002566667,0.000641667,.,.
8/7/2015,34,68,U,B,4,24.37847222,2.6807,0.670175,0.027490443,0.0281,-0.002133333,-0.000533333,-2.18772E-05,.
8/7/2015,35,68,U,B,4,24.00694444,3.5555,0.888875,0.037025745,0.0324,0.002166667,0.000541667,2.25629E-05,2.25629E-05
8/7/2015,40,68,U,B,4,.,2.8168,0.7042,.,0.0294,-0.000833333,-0.000208333,.,.
8/7/2015,41,68,U,B,4,23.93888889,2.6662,0.66655,0.027843815,0.0346,0.004366667,0.001091667,4.56022E-05,4.56022E-05
8/7/2015,42,68,U,B,4,24.02361111,2.6532,0.6633,0.027610337,0.0423,0.012066667,0.003016667,0.000125571,0.000125571
8/7/2015,4,69,I,S,5,.,2.4138,0.48276,.,0.1055,0.089213333,0.017842667,.,.
8/7/2015,5,69,I,S,5,23.48611111,1.8733,0.37466,0.015952407,0.0705,0.054213333,0.010842667,0.000461663,0.000461663
